,Rk,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Team,Season
7711,29.0,Seung-an Yu?,30.0,79,291,256,24,61,5,0,7,23,,,29,57,0.23800000000000002,0.321,0.34,0.6609999999999999,87,7,3,1,2,,,Binggre Eagles,1986
7712,30.0,Hong-sik Yun?,24.0,36,53,51,5,12,4,0,0,1,,,1,13,0.235,0.25,0.314,0.564,16,1,0,1,0,,,Binggre Eagles,1986
7713,,30 Players,26.2,108,4004,3453,333,815,121,23,46,313,,,420,494,0.23600000000000002,0.32299999999999995,0.324,0.647,1120,81,30,84,17,,,Binggre Eagles,1986
7714,1.0,Heung-un Cho?,31.0,18,7,5,3,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,2,0,,,Chungbo Pintos,1986
7715,2.0,Gwang-muk Chou?,26.0,23,19,18,2,3,0,0,0,0,,,1,2,0.16699999999999998,0.21100000000000002,0.16699999999999998,0.377,3,0,0,0,0,,,Chungbo Pintos,1986
7716,3.0,Gu-seon Jeong?,29.0,108,443,389,48,102,15,1,13,42,,,40,41,0.262,0.33399999999999996,0.406,0.74,158,5,4,6,4,,,Chungbo Pintos,1986
7717,4.0,Gu-wang Jeong?,32.0,92,170,151,18,32,3,1,2,11,,,11,17,0.212,0.281,0.285,0.5660000000000001,43,4,4,3,1,,,Chungbo Pintos,1986
7718,5.0,Ba-wi Kim?,31.0,105,355,298,30,68,14,1,6,31,,,51,61,0.228,0.342,0.342,0.684,102,4,2,1,3,,,Chungbo Pintos,1986
7719,6.0,Dong-gi Kim?,22.0,87,253,230,20,57,14,1,10,26,,,19,48,0.248,0.313,0.44799999999999995,0.7609999999999999,103,8,3,1,0,,,Chungbo Pintos,1986
7720,7.0,Gyeong-gap Kim?,26.0,67,152,134,10,35,4,0,4,19,,,16,24,0.261,0.336,0.381,0.716,51,3,0,0,2,,,Chungbo Pintos,1986
7721,8.0,Gyeong-nam Kim?,26.0,81,170,154,11,27,7,0,3,10,,,7,20,0.175,0.21600000000000003,0.27899999999999997,0.495,43,4,1,8,0,,,Chungbo Pintos,1986
7722,9.0,Jeong-soo Kim?,33.0,37,65,52,7,8,1,0,0,4,,,9,14,0.154,0.266,0.17300000000000001,0.439,9,0,0,1,3,,,Chungbo Pintos,1986
7723,10.0,Jin-u Kim?,27.0,91,353,301,35,86,19,4,8,41,,,38,44,0.28600000000000003,0.374,0.455,0.8290000000000001,137,13,7,3,4,,,Chungbo Pintos,1986
7724,11.0,Myeong-seong Kim?,24.0,47,81,69,7,10,2,0,0,3,,,8,7,0.145,0.231,0.174,0.405,12,1,0,3,1,,,Chungbo Pintos,1986
7725,12.0,Yeong-gyun Kim?,24.0,60,151,134,16,33,6,0,5,13,,,12,26,0.24600000000000002,0.322,0.40299999999999997,0.725,54,8,3,2,0,,,Chungbo Pintos,1986
7726,13.0,Gwang-soo Ko?,22.0,4,5,5,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1986
7727,14.0,Gwang-ok Kum?,29.0,71,140,121,10,19,4,0,2,10,,,13,19,0.157,0.261,0.24,0.501,29,4,4,2,0,,,Chungbo Pintos,1986
7728,15.0,Du-jo Kwon?,35.0,108,358,303,14,49,6,1,0,11,,,27,33,0.162,0.237,0.188,0.425,57,4,3,25,0,,,Chungbo Pintos,1986
7729,16.0,Byeong-meong Lee?,24.0,18,5,5,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1986
7730,17.0,Cheol-seong Lee?,29.0,59,108,98,5,21,5,0,0,9,,,4,7,0.214,0.243,0.265,0.508,26,3,0,5,1,,,Chungbo Pintos,1986
7731,18.0,Gwang-geun Lee?,24.0,23,62,50,5,9,2,0,0,4,,,7,8,0.18,0.28800000000000003,0.22,0.508,11,1,1,3,1,,,Chungbo Pintos,1986
7732,19.0,Seon-ung Lee?,25.0,67,139,128,7,18,3,1,0,6,,,9,17,0.141,0.203,0.18,0.38299999999999995,23,7,1,1,0,,,Chungbo Pintos,1986
7733,20.0,Deok-hwan Oh?,27.0,61,111,98,5,17,4,0,0,3,,,7,10,0.17300000000000001,0.23600000000000002,0.214,0.45,21,2,1,5,0,,,Chungbo Pintos,1986
7734,21.0,Seong-cheol Shin?,21.0,1,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1986
7735,22.0,Gyeong-ha Wu?,28.0,100,337,309,26,81,11,0,5,18,,,20,39,0.262,0.316,0.34600000000000003,0.6629999999999999,107,4,5,2,1,,,Chungbo Pintos,1986
7736,23.0,Hu-seung Yang?,24.0,71,111,93,10,18,1,0,1,5,,,11,19,0.19399999999999998,0.28600000000000003,0.237,0.522,22,2,1,6,0,,,Chungbo Pintos,1986
7737,24.0,Seung-gwan Yang?,27.0,93,330,303,29,62,17,0,7,26,,,17,57,0.205,0.251,0.33,0.581,100,8,2,7,1,,,Chungbo Pintos,1986
7738,,24 Players,27.9,108,3926,3449,318,755,138,10,66,292,,,327,519,0.21899999999999997,0.293,0.322,0.615,1111,85,42,86,22,,,Chungbo Pintos,1986
7739,1.0,Yeong-hwa Cha?,29.0,85,192,176,18,35,4,0,0,3,,,9,9,0.19899999999999998,0.242,0.222,0.46399999999999997,39,5,1,6,0,,,Haitai Tigers,1986
7740,2.0,Chae-geun Chang?,22.0,28,48,42,3,8,1,0,2,3,,,4,13,0.19,0.27699999999999997,0.35700000000000004,0.634,15,1,1,1,0,,,Haitai Tigers,1986
7741,3.0,Jin-beom Chang?,27.0,9,6,6,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1986
7742,4.0,Chung-yeol Chou?,27.0,70,117,105,7,26,3,2,0,8,,,6,15,0.248,0.28800000000000003,0.314,0.603,33,2,0,6,0,,,Haitai Tigers,1986
7743,5.0,Dae-hwa Han?,25.0,103,394,342,50,102,24,2,14,66,,,40,40,0.298,0.37200000000000005,0.503,0.875,172,13,2,7,3,,,Haitai Tigers,1986
7744,6.0,Bong-yeon Kim?,34.0,108,453,407,63,122,18,3,21,67,,,38,30,0.3,0.363,0.514,0.8759999999999999,209,9,4,1,3,,,Haitai Tigers,1986
7745,7.0,Gyeong-ho Kim?,14.0,4,4,4,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1986
7746,8.0,Il-gwon Kim?,29.0,96,297,258,32,48,6,1,1,20,,,24,20,0.18600000000000003,0.259,0.22899999999999998,0.48700000000000004,59,4,2,11,2,,,Haitai Tigers,1986
7747,9.0,Il-hwan Kim?,32.0,42,49,46,0,10,2,0,0,9,,,3,4,0.217,0.265,0.261,0.526,12,3,0,0,0,,,Haitai Tigers,1986
7748,10.0,Jong-mo Kim?,26.0,104,427,383,59,120,19,2,11,61,,,42,37,0.313,0.381,0.46,0.841,176,14,0,2,0,,,Haitai Tigers,1986
7749,11.0,Jun-hwan Kim?,31.0,42,96,84,11,23,0,0,4,15,,,8,10,0.27399999999999997,0.326,0.41700000000000004,0.743,35,2,0,1,3,,,Haitai Tigers,1986
7750,12.0,Mu-jong Kim?,32.0,101,362,317,19,71,6,2,8,44,,,25,42,0.22399999999999998,0.28300000000000003,0.331,0.614,105,5,3,12,5,,,Haitai Tigers,1986
7751,13.0,Pyeong-ho Kim?,22.0,68,64,53,7,10,2,0,0,4,,,6,4,0.18899999999999997,0.271,0.226,0.498,12,0,0,5,0,,,Haitai Tigers,1986
7752,14.0,Seong-han Kim?,28.0,104,449,404,64,113,16,0,18,57,,,32,45,0.28,0.34,0.45299999999999996,0.7929999999999999,183,8,6,5,2,,,Haitai Tigers,1986
7753,15.0,Geon-yeol Lee?,23.0,25,30,28,3,5,0,0,1,4,,,1,4,0.179,0.2,0.28600000000000003,0.486,8,2,0,0,1,,,Haitai Tigers,1986
7754,16.0,Sun-cheol Lee?,25.0,88,358,319,53,82,14,3,14,40,,,28,45,0.257,0.325,0.451,0.7759999999999999,144,11,5,4,2,,,Haitai Tigers,1986
7755,17.0,Jeong-myeon Lim?,27.0,5,6,5,0,2,0,0,0,0,,,0,1,0.4,0.5,0.4,0.9,2,0,1,0,0,,,Haitai Tigers,1986
7756,18.0,Jeong-hwan Seo?,30.0,108,432,375,55,96,12,1,3,24,,,38,49,0.256,0.335,0.317,0.652,119,2,7,11,1,,,Haitai Tigers,1986
7757,19.0,Il-seop Song?,26.0,86,257,228,30,56,9,2,2,18,,,17,37,0.24600000000000002,0.316,0.32899999999999996,0.645,75,1,7,4,1,,,Haitai Tigers,1986
7758,,19 Players,28.2,108,4041,3582,474,929,136,18,99,443,,,321,406,0.259,0.325,0.39,0.715,1398,82,39,76,23,,,Haitai Tigers,1986
7759,1.0,Seong-ok Cho?,24.0,105,337,293,34,74,7,5,0,15,,,23,17,0.253,0.306,0.311,0.617,91,2,0,20,1,,,Lotte Giants,1986
7760,2.0,Gye-yeong Chou?,22.0,66,71,61,9,14,4,0,0,4,,,6,4,0.23,0.299,0.295,0.594,18,2,0,4,0,,,Lotte Giants,1986
7761,3.0,Mun-yeon Han?,25.0,86,257,228,20,57,10,0,2,16,,,15,19,0.25,0.297,0.32,0.617,73,3,1,11,2,,,Lotte Giants,1986
7762,4.0,Yeong-jun Han?,23.0,89,262,235,29,53,11,2,1,19,,,14,26,0.226,0.278,0.302,0.581,71,3,4,7,2,,,Lotte Giants,1986
7763,5.0,Mun-jong Hong?,31.0,103,439,387,46,106,20,3,3,29,,,46,44,0.27399999999999997,0.349,0.364,0.7140000000000001,141,3,0,4,2,,,Lotte Giants,1986
7764,6.0,Hak-soo Jeong?,29.0,99,352,299,33,81,11,2,1,26,,,39,33,0.271,0.355,0.331,0.6859999999999999,99,4,1,11,2,,,Lotte Giants,1986
7765,7.0,In-gyo Jeong?,28.0,2,3,3,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Lotte Giants,1986
7766,8.0,Yeong-gi Jeong?,30.0,90,233,212,17,44,3,2,1,11,,,13,28,0.20800000000000002,0.26,0.255,0.515,54,6,2,6,0,,,Lotte Giants,1986
7767,9.0,Han-jo Kim?,24.0,56,96,82,4,17,1,0,0,3,,,9,8,0.207,0.293,0.22,0.513,18,2,1,4,0,,,Lotte Giants,1986
7768,10.0,Jin-geun Kim?,30.0,38,29,27,7,4,1,0,1,5,,,2,3,0.14800000000000002,0.207,0.29600000000000004,0.503,8,1,0,0,0,,,Lotte Giants,1986
7769,11.0,Min-ho Kim?,25.0,93,306,279,22,65,12,2,4,29,,,19,31,0.233,0.28600000000000003,0.33299999999999996,0.619,93,10,2,5,1,,,Lotte Giants,1986
7770,12.0,Seok-il Kim?,26.0,51,96,86,4,18,2,1,0,5,,,10,12,0.209,0.292,0.256,0.547,22,3,0,0,0,,,Lotte Giants,1986
7771,13.0,Seong-hyeon Kim?,22.0,39,57,47,7,9,1,1,1,4,,,8,10,0.191,0.309,0.319,0.628,15,2,0,2,0,,,Lotte Giants,1986
7772,14.0,Yong-cheol Kim?,28.0,102,409,365,43,105,26,1,10,57,,,35,39,0.28800000000000003,0.354,0.447,0.8,163,18,4,2,3,,,Lotte Giants,1986
7773,15.0,Yong-hyi Kim?,30.0,83,321,290,29,85,11,3,8,37,,,26,18,0.293,0.35600000000000004,0.434,0.7909999999999999,126,6,3,1,1,,,Lotte Giants,1986
7774,16.0,Yong-un Kim?,31.0,59,132,119,8,30,4,1,0,18,,,8,5,0.252,0.295,0.303,0.598,36,3,1,0,4,,,Lotte Giants,1986
7775,17.0,Chang-won Lee?,23.0,10,9,9,1,3,0,0,1,4,,,0,2,0.33299999999999996,0.33299999999999996,0.667,1.0,6,1,0,0,0,,,Lotte Giants,1986
7776,18.0,Gyeong-taek Lim?,23.0,32,55,48,3,10,0,1,0,7,,,3,2,0.20800000000000002,0.26899999999999996,0.25,0.519,12,1,1,3,0,,,Lotte Giants,1986
7777,19.0,Hyi-chan Pak?,23.0,5,5,4,2,3,1,0,0,0,,,1,0,0.75,0.8,1.0,1.8,4,0,0,0,0,,,Lotte Giants,1986
7778,20.0,Yeong-tae Pak?,26.0,92,232,198,19,40,4,3,0,13,,,22,25,0.20199999999999999,0.282,0.253,0.534,50,5,0,12,0,,,Lotte Giants,1986
7779,21.0,Yong-seong Pak?,27.0,53,85,72,6,14,2,0,0,1,,,9,12,0.19399999999999998,0.301,0.222,0.523,16,3,2,2,0,,,Lotte Giants,1986
7780,22.0,Du-yeol Yu?,29.0,87,302,259,30,62,9,1,4,29,,,34,17,0.239,0.331,0.32799999999999996,0.659,85,4,2,6,1,,,Lotte Giants,1986
7781,,22 Players,27.1,108,4088,3603,373,894,140,28,37,332,,,342,357,0.248,0.316,0.33299999999999996,0.649,1201,82,24,100,19,,,Lotte Giants,1986
7782,1.0,Eon-hak An?,24.0,84,191,172,14,36,7,0,0,14,,,12,36,0.209,0.273,0.25,0.523,43,6,3,4,0,,,MBC Blue,1986
7783,2.0,Dong-yeol Cha?,30.0,54,128,108,10,24,4,1,1,8,,,12,21,0.222,0.32299999999999995,0.306,0.628,33,3,4,4,0,,,MBC Blue,1986
7784,3.0,Hong-seok Chou?,26.0,79,152,142,13,42,7,0,2,19,,,5,21,0.29600000000000004,0.327,0.387,0.7140000000000001,55,1,2,2,1,,,MBC Blue,1986
7785,4.0,Bong-gi Kim?,32.0,8,0,0,2,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,,,MBC Blue,1986
7786,5.0,Gyeong-pyo Kim?,26.0,16,11,9,3,1,0,0,0,0,,,2,2,0.111,0.273,0.111,0.384,1,1,0,0,0,,,MBC Blue,1986
7787,6.0,In-sik Kim?,32.0,108,343,309,36,87,13,1,2,29,,,17,15,0.282,0.32899999999999996,0.35,0.679,108,6,6,9,2,,,MBC Blue,1986
7788,7.0,Jae-bak Kim?,32.0,102,447,386,67,102,18,4,4,43,,,36,36,0.264,0.336,0.363,0.6990000000000001,140,5,7,16,2,,,MBC Blue,1986
7789,8.0,Mun-yeong Kim?,26.0,50,77,72,5,15,3,0,0,6,,,4,6,0.20800000000000002,0.26,0.25,0.51,18,3,1,0,0,,,MBC Blue,1986
7790,9.0,Sang-hun Kim?,25.0,92,402,366,43,108,13,8,2,42,,,27,54,0.295,0.34700000000000003,0.391,0.737,143,5,4,1,4,,,MBC Blue,1986
7791,10.0,Seong-soo Kim?,24.0,16,13,10,0,1,0,0,0,0,,,0,2,0.1,0.182,0.1,0.282,1,0,1,2,0,,,MBC Blue,1986
7792,11.0,U-geun Kim?,30.0,60,156,132,20,30,1,3,0,10,,,14,18,0.22699999999999998,0.295,0.28,0.5760000000000001,37,3,0,7,3,,,MBC Blue,1986
7793,12.0,Yong-dal Kim?,30.0,24,52,43,3,9,0,0,1,4,,,7,4,0.209,0.33299999999999996,0.27899999999999997,0.612,12,3,1,1,0,,,MBC Blue,1986
7794,13.0,Gwang-eun Lee?,31.0,107,467,408,59,124,21,3,15,60,,,48,53,0.304,0.379,0.48,0.8590000000000001,196,3,5,0,6,,,MBC Blue,1986
7795,14.0,Gyeong-sam Min?,23.0,59,23,18,12,1,0,0,0,0,,,3,4,0.055999999999999994,0.22699999999999998,0.055999999999999994,0.28300000000000003,1,0,1,1,0,,,MBC Blue,1986
7796,15.0,Cheol-yeong Pak?,26.0,63,150,128,13,26,4,0,1,8,,,12,38,0.203,0.27699999999999997,0.258,0.534,33,0,1,9,0,,,MBC Blue,1986
7797,16.0,Heung-sik Pak?,24.0,98,430,377,33,96,14,2,0,40,,,30,32,0.255,0.324,0.302,0.626,114,6,10,10,3,,,MBC Blue,1986
7798,17.0,Hyo-in Seo?,24.0,1,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,MBC Blue,1986
7799,18.0,Jae-won Shim?,32.0,48,111,98,9,23,7,0,0,12,,,5,14,0.235,0.276,0.306,0.5820000000000001,30,3,1,6,1,,,MBC Blue,1986
7800,19.0,Eon-ho Shin?,30.0,46,78,68,7,20,4,2,0,9,,,7,5,0.294,0.35100000000000003,0.41200000000000003,0.762,28,2,0,1,2,,,MBC Blue,1986
7801,20.0,Yeong-un Song?,33.0,56,104,90,5,23,4,0,1,10,,,12,14,0.256,0.34299999999999997,0.33299999999999996,0.6759999999999999,30,1,0,2,0,,,MBC Blue,1986
7802,21.0,Go-ung Yu?,27.0,101,399,349,46,96,11,2,5,39,,,33,27,0.275,0.33799999999999997,0.361,0.6990000000000001,126,5,3,9,5,,,MBC Blue,1986
7803,22.0,Je-ryong Yu?,29.0,3,3,3,0,1,0,0,0,0,,,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,,,MBC Blue,1986
7804,23.0,Ji-hong Yu?,24.0,1,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,MBC Blue,1986
7805,24.0,Deok-gyu Yun?,23.0,107,399,354,34,99,21,3,3,45,,,29,27,0.28,0.33799999999999997,0.381,0.7190000000000001,135,7,5,5,6,,,MBC Blue,1986
7806,,24 Players,27.8,108,4138,3644,434,964,152,29,37,398,,,315,429,0.265,0.32899999999999996,0.353,0.682,1285,63,55,89,35,,,MBC Blue,1986
7807,1.0,Beom-hyeon Cho?,25.0,41,70,65,8,11,1,1,1,6,,,3,6,0.16899999999999998,0.20600000000000002,0.262,0.467,17,0,0,2,0,,,OB Bears,1986
7808,2.0,Dong-chang Chou?,21.0,2,3,1,0,0,0,0,0,0,,,1,1,0.0,0.5,0.0,0.5,0,0,0,1,0,,,OB Bears,1986
7809,3.0,Jong-hyeon Jeong?,26.0,7,8,7,0,1,0,0,0,0,,,0,2,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,1,1,1,0,0,,,OB Bears,1986
7810,4.0,Dae-jin Kim?,30.0,57,91,84,10,16,3,0,4,10,,,7,17,0.19,0.253,0.369,0.622,31,1,0,0,0,,,OB Bears,1986
7811,5.0,Gwang-rim Kim?,25.0,102,305,256,21,63,10,0,1,23,,,29,25,0.24600000000000002,0.32299999999999995,0.297,0.62,76,3,1,17,2,,,OB Bears,1986
7812,6.0,Gwang-soo Kim?,27.0,78,340,274,39,68,7,3,0,25,,,37,21,0.248,0.35,0.29600000000000004,0.6459999999999999,81,4,7,20,2,,,OB Bears,1986
7813,7.0,Gyeong-mun Kim?,27.0,86,202,180,10,33,6,1,0,11,,,10,19,0.183,0.233,0.228,0.461,41,2,2,9,1,,,OB Bears,1986
7814,8.0,Ho-geun Kim?,26.0,82,179,155,19,34,4,1,10,28,,,22,29,0.21899999999999997,0.313,0.452,0.764,70,6,0,0,2,,,OB Bears,1986
7815,9.0,Hyeong-seok Kim?,23.0,107,405,364,44,104,8,5,8,47,,,25,51,0.28600000000000003,0.331,0.401,0.732,146,8,3,6,7,,,OB Bears,1986
7816,10.0,Jin-hong Kim?,23.0,6,4,4,1,2,1,0,0,0,,,0,0,0.5,0.5,0.75,1.25,3,0,0,0,0,,,OB Bears,1986
7817,11.0,Myeong-gu Kim?,25.0,19,19,16,1,2,0,0,0,1,,,1,3,0.125,0.16699999999999998,0.125,0.292,2,0,0,1,1,,,OB Bears,1986
7818,12.0,Yeong-sin Kim?,24.0,10,11,11,0,1,0,0,0,0,,,0,1,0.091,0.091,0.091,0.182,1,1,0,0,0,,,OB Bears,1986
7819,13.0,Cheon-seo Ku?,22.0,54,94,78,11,16,1,1,1,6,,,10,16,0.205,0.301,0.282,0.583,22,0,2,1,3,,,OB Bears,1986
7820,14.0,Bok-geun Lee?,24.0,9,5,5,0,2,0,0,0,0,,,0,1,0.4,0.4,0.4,0.8,2,0,0,0,0,,,OB Bears,1986
7821,15.0,Geun-sik Lee?,27.0,8,8,7,0,1,0,0,0,0,,,1,2,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,1,0,0,0,0,,,OB Bears,1986
7822,16.0,Jong-do Lee?,34.0,69,124,99,10,21,4,0,0,6,,,20,7,0.212,0.355,0.253,0.608,25,5,2,3,0,,,OB Bears,1986
7823,17.0,Seung-hyi Lee?,27.0,82,239,215,19,66,9,4,2,28,,,15,31,0.307,0.35200000000000004,0.414,0.7659999999999999,89,4,1,6,2,,,OB Bears,1986
7824,18.0,Chang-eon Pak?,27.0,47,148,139,10,34,6,1,0,11,,,2,35,0.245,0.254,0.302,0.556,42,3,0,6,1,,,OB Bears,1986
7825,19.0,Jong-hun Pak?,27.0,92,372,320,47,83,11,2,6,28,,,35,20,0.259,0.341,0.363,0.703,116,2,5,11,1,,,OB Bears,1986
7826,20.0,No-jun Pak?,23.0,33,54,52,3,9,1,2,0,1,,,2,2,0.17300000000000001,0.204,0.26899999999999996,0.473,14,2,0,0,0,,,OB Bears,1986
7827,21.0,In-sang Sa?,25.0,7,8,8,1,2,1,0,0,0,,,0,3,0.25,0.25,0.375,0.625,3,0,0,0,0,,,OB Bears,1986
7828,22.0,Gyeong-sik Shin?,24.0,106,427,380,37,103,15,5,1,34,,,34,27,0.271,0.33299999999999996,0.345,0.677,131,9,3,6,4,,,OB Bears,1986
7829,23.0,I-seok To?,24.0,34,18,13,8,2,1,0,0,3,,,5,1,0.154,0.389,0.231,0.62,3,1,0,0,0,,,OB Bears,1986
7830,24.0,Seung-ho Yang?,26.0,62,147,123,7,25,2,0,0,8,,,14,12,0.203,0.301,0.22,0.52,27,6,4,4,2,,,OB Bears,1986
7831,25.0,Ji-hwon Yu?,30.0,100,366,330,31,89,8,2,2,37,,,17,27,0.27,0.321,0.324,0.645,107,6,8,11,0,,,OB Bears,1986
7832,26.0,Dong-gyun Yun?,36.0,102,392,345,32,92,14,4,2,37,,,46,36,0.267,0.35200000000000004,0.348,0.7,120,6,0,0,1,,,OB Bears,1986
7833,,26 Players,27.2,108,4039,3531,369,880,113,32,38,350,,,336,395,0.249,0.319,0.332,0.6509999999999999,1171,70,39,104,29,,,OB Bears,1986
7834,1.0,Hyo-jo Chang?,29.0,96,367,304,55,100,20,2,6,41,,,59,30,0.32899999999999996,0.436,0.467,0.903,142,6,1,0,3,,,Samsung Lions,1986
7835,2.0,Tae-soo Chang?,28.0,97,239,200,35,57,12,1,8,29,,,22,26,0.285,0.37,0.475,0.845,95,2,6,9,2,,,Samsung Lions,1986
7836,3.0,Mu-yeong Chou?,23.0,12,19,17,0,5,1,0,0,2,,,1,2,0.294,0.316,0.353,0.669,6,0,0,0,1,,,Samsung Lions,1986
7837,4.0,Hak-soo Ham?,31.0,70,123,111,19,27,4,2,4,17,,,6,8,0.243,0.28600000000000003,0.423,0.7090000000000001,47,1,1,4,1,,,Samsung Lions,1986
7838,5.0,Gyu-ok Ho?,29.0,99,419,376,60,110,17,5,4,33,,,27,56,0.293,0.344,0.396,0.74,149,3,4,9,3,,,Samsung Lions,1986
7839,6.0,Seung-gyu Hong?,26.0,26,46,38,1,8,2,0,0,5,,,6,9,0.21100000000000002,0.311,0.263,0.574,10,1,0,1,1,,,Samsung Lions,1986
7840,7.0,Sun-ho Hong?,24.0,2,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Samsung Lions,1986
7841,8.0,Hyeon-bal Jeong?,33.0,72,157,128,17,42,5,1,4,23,,,24,19,0.32799999999999996,0.439,0.47700000000000004,0.915,61,4,2,2,1,,,Samsung Lions,1986
7842,9.0,Jin-ho Jeong?,30.0,6,7,4,0,1,0,0,0,2,,,1,1,0.25,0.429,0.25,0.679,1,0,1,0,1,,,Samsung Lions,1986
7843,10.0,Seong-ryong Jeong?,22.0,59,104,84,11,19,2,0,0,8,,,18,14,0.226,0.369,0.25,0.619,21,0,1,1,0,,,Samsung Lions,1986
7844,11.0,Dong-jae Kim?,25.0,57,109,95,13,30,11,0,2,9,,,7,16,0.316,0.381,0.495,0.8759999999999999,47,1,3,4,0,,,Samsung Lions,1986
7845,12.0,Geun-seok Kim?,24.0,56,103,92,2,19,3,0,0,9,,,5,9,0.207,0.275,0.239,0.514,22,3,4,1,1,,,Samsung Lions,1986
7846,13.0,I-soo Kim?,25.0,27,30,29,2,2,0,0,0,0,,,1,1,0.069,0.1,0.069,0.16899999999999998,2,1,0,0,0,,,Samsung Lions,1986
7847,14.0,Seong-rae Kim?,24.0,102,391,344,47,99,22,1,8,48,,,34,42,0.28800000000000003,0.36200000000000004,0.42700000000000005,0.789,147,7,7,4,2,,,Samsung Lions,1986
7848,15.0,Yong-guk Kim?,24.0,108,314,278,20,60,10,2,0,31,,,20,30,0.21600000000000003,0.261,0.266,0.527,74,10,0,7,9,,,Samsung Lions,1986
7849,16.0,Yun Ku?,23.0,37,71,68,7,15,5,0,1,5,,,2,15,0.221,0.254,0.33799999999999997,0.5920000000000001,23,0,1,0,0,,,Samsung Lions,1986
7850,17.0,Hae-chang Lee?,33.0,95,260,238,44,75,14,2,3,19,,,17,28,0.315,0.36,0.429,0.789,102,1,1,2,2,,,Samsung Lions,1986
7851,18.0,Jong-du Lee?,24.0,104,360,323,50,95,10,3,9,42,,,20,59,0.294,0.344,0.42700000000000005,0.7709999999999999,138,7,6,8,3,,,Samsung Lions,1986
7852,19.0,Man-soo Lee?,27.0,59,239,212,31,68,8,0,16,39,,,21,20,0.321,0.397,0.585,0.982,124,7,6,0,0,,,Samsung Lions,1986
7853,20.0,Seong-geun Lee?,24.0,9,17,17,2,3,1,0,0,2,,,0,3,0.17600000000000002,0.17600000000000002,0.235,0.41200000000000003,4,0,0,0,0,,,Samsung Lions,1986
7854,21.0,Dae-seok Oh?,26.0,76,244,211,23,54,11,1,4,24,,,26,23,0.256,0.33899999999999997,0.374,0.713,79,5,1,5,1,,,Samsung Lions,1986
7855,22.0,Dae-ung Pae?,32.0,72,103,94,5,25,3,0,1,11,,,6,7,0.266,0.31,0.33,0.64,31,7,0,3,0,,,Samsung Lions,1986
7856,23.0,Seung-ho Pak?,28.0,93,204,182,15,50,12,1,4,33,,,18,24,0.275,0.35,0.418,0.767,76,5,3,1,0,,,Samsung Lions,1986
7857,24.0,Sang-deuk Son?,30.0,59,98,87,9,20,1,1,0,6,,,9,16,0.23,0.302,0.264,0.5660000000000001,23,1,0,2,0,,,Samsung Lions,1986
7858,25.0,Il-soo Song?,35.0,40,93,84,7,13,3,0,0,4,,,4,7,0.155,0.193,0.19,0.384,16,2,0,5,0,,,Samsung Lions,1986
7859,,25 Players,27.4,108,4118,3617,475,997,177,22,74,442,,,354,465,0.276,0.345,0.39799999999999996,0.7440000000000001,1440,74,48,68,31,,,Samsung Lions,1986
7860,1.0,Jeong-gi Chang?,26.0,28,17,15,6,3,0,0,0,0,,,1,2,0.2,0.25,0.2,0.45,3,0,0,1,0,,,Chungbo Pintos,1985
7861,2.0,Heung-un Cho?,30.0,60,105,90,13,16,2,0,0,3,,,10,17,0.17800000000000002,0.257,0.2,0.457,18,2,0,4,1,,,Chungbo Pintos,1985
7862,3.0,Jae-eun Chou?,23.0,2,2,2,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1985
7863,4.0,Gu-seon Jeong?,28.0,110,468,387,50,101,14,0,14,53,,,69,30,0.261,0.381,0.406,0.7859999999999999,157,11,7,3,2,,,Chungbo Pintos,1985
7864,5.0,Gu-wang Jeong?,31.0,49,160,143,19,37,4,0,1,4,,,9,19,0.259,0.312,0.308,0.619,44,4,2,6,0,,,Chungbo Pintos,1985
