,Age,PA,R_rate,2B_rate,3B_rate,HR_rate,RBI_rate,SB_rate,CS_rate,BB_rate,SO_rate,BA,OBP,SLG,GDP_rate,HBP_rate,SH_rate,SF_rate,IBB_rate,Season
3371,37,346,0.1069364161849711,0.028901734104046242,0.002890173410404624,0.002890173410404624,0.07514450867052024,0.057803468208092484,0.02023121387283237,0.07225433526011561,0.08092485549132948,0.287,0.345,0.337,0.008670520231213872,0.005780346820809248,0.046242774566473986,0.0,0.0,2006
3372,29,156,0.10256410256410256,0.04487179487179487,0.00641025641025641,0.02564102564102564,0.16025641025641027,0.00641025641025641,0.00641025641025641,0.12179487179487179,0.1794871794871795,0.218,0.33299999999999996,0.376,0.04487179487179487,0.02564102564102564,0.0,0.0,0.0,2006
3373,26,159,0.11320754716981132,0.031446540880503145,0.0,0.025157232704402517,0.11320754716981132,0.0,0.012578616352201259,0.05660377358490566,0.12578616352201258,0.299,0.33799999999999997,0.41700000000000004,0.0440251572327044,0.0,0.031446540880503145,0.006289308176100629,0.0,2006
3374,19,21,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.38095238095238093,0.15,0.15,0.2,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,2006
3375,37,391,0.09718670076726342,0.030690537084398978,0.0,0.01278772378516624,0.10230179028132992,0.0076726342710997444,0.0025575447570332483,0.0741687979539642,0.09974424552429667,0.27899999999999997,0.348,0.36,0.02557544757033248,0.020460358056265986,0.043478260869565216,0.010230179028132993,0.0076726342710997444,2006
3376,30,23,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.30434782608695654,0.0,0.0,0.043478260869565216,0.2608695652173913,0.318,0.348,0.5,0.043478260869565216,0.0,0.0,0.0,0.0,2006
3377,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
3378,35,449,0.09799554565701558,0.026726057906458798,0.0,0.015590200445434299,0.0957683741648107,0.0066815144766146995,0.013363028953229399,0.13140311804008908,0.10022271714922049,0.28600000000000003,0.389,0.376,0.024498886414253896,0.011135857461024499,0.026726057906458798,0.0066815144766146995,0.0066815144766146995,2006
3379,25,486,0.11934156378600823,0.043209876543209874,0.00411522633744856,0.018518518518518517,0.13580246913580246,0.01646090534979424,0.012345679012345678,0.09259259259259259,0.10493827160493827,0.322,0.396,0.446,0.012345679012345678,0.018518518518518517,0.018518518518518517,0.00823045267489712,0.00205761316872428,2006
3380,33,244,0.11475409836065574,0.01639344262295082,0.004098360655737705,0.004098360655737705,0.05737704918032787,0.03278688524590164,0.004098360655737705,0.09016393442622951,0.14344262295081966,0.25,0.332,0.295,0.012295081967213115,0.012295081967213115,0.07377049180327869,0.004098360655737705,0.004098360655737705,2006
3381,33,510,0.14901960784313725,0.03137254901960784,0.0,0.03137254901960784,0.10392156862745099,0.01568627450980392,0.0058823529411764705,0.08431372549019608,0.13529411764705881,0.27,0.35100000000000003,0.415,0.0196078431372549,0.025490196078431372,0.023529411764705882,0.00196078431372549,0.00196078431372549,2006
3382,36,394,0.12690355329949238,0.04568527918781726,0.0025380710659898475,0.04568527918781726,0.1548223350253807,0.0,0.0,0.14974619289340102,0.18274111675126903,0.266,0.37799999999999995,0.489,0.02284263959390863,0.005076142131979695,0.0,0.005076142131979695,0.005076142131979695,2006
3383,24,295,0.08135593220338982,0.05423728813559322,0.0,0.010169491525423728,0.10508474576271186,0.01694915254237288,0.010169491525423728,0.0847457627118644,0.16271186440677965,0.244,0.331,0.34600000000000003,0.01694915254237288,0.02711864406779661,0.04745762711864407,0.006779661016949152,0.0,2006
3384,29,151,0.09271523178807947,0.019867549668874173,0.006622516556291391,0.026490066225165563,0.09933774834437085,0.013245033112582781,0.006622516556291391,0.039735099337748346,0.11258278145695365,0.22399999999999998,0.258,0.34299999999999997,0.013245033112582781,0.006622516556291391,0.0,0.006622516556291391,0.0,2006
3385,25,30,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.06666666666666667,0.23333333333333334,0.259,0.31,0.259,0.0,0.0,0.03333333333333333,0.0,0.0,2006
3386,28,540,0.11481481481481481,0.044444444444444446,0.003703703703703704,0.024074074074074074,0.14629629629629629,0.011111111111111112,0.005555555555555556,0.1537037037037037,0.07037037037037037,0.306,0.413,0.456,0.009259259259259259,0.005555555555555556,0.005555555555555556,0.011111111111111112,0.018518518518518517,2006
3387,29,79,0.08860759493670886,0.0,0.0,0.02531645569620253,0.0379746835443038,0.0,0.0,0.0379746835443038,0.20253164556962025,0.18100000000000002,0.22399999999999998,0.264,0.05063291139240506,0.012658227848101266,0.0379746835443038,0.0,0.0,2006
3388,28,243,0.05761316872427984,0.024691358024691357,0.0,0.00411522633744856,0.06995884773662552,0.0,0.0,0.07818930041152264,0.13991769547325103,0.20600000000000002,0.28,0.248,0.037037037037037035,0.01646090534979424,0.01646090534979424,0.00823045267489712,0.0,2006
3389,23,114,0.12280701754385964,0.043859649122807015,0.0,0.0,0.07017543859649122,0.008771929824561403,0.008771929824561403,0.07894736842105263,0.21052631578947367,0.18,0.268,0.23,0.008771929824561403,0.02631578947368421,0.017543859649122806,0.0,0.008771929824561403,2006
3390,29,21,0.19047619047619047,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.19047619047619047,0.158,0.23800000000000002,0.316,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,2006
3391,32,369,0.0948509485094851,0.04607046070460705,0.0027100271002710027,0.0027100271002710027,0.07046070460704607,0.04336043360433604,0.013550135501355014,0.06775067750677506,0.15989159891598917,0.226,0.28600000000000003,0.294,0.016260162601626018,0.008130081300813009,0.04336043360433604,0.005420054200542005,0.0,2006
3392,20,55,0.14545454545454545,0.09090909090909091,0.0,0.03636363636363636,0.10909090909090909,0.0,0.0,0.03636363636363636,0.3090909090909091,0.26899999999999996,0.309,0.48100000000000004,0.03636363636363636,0.01818181818181818,0.0,0.0,0.0,2006
3393,24,85,0.17647058823529413,0.011764705882352941,0.023529411764705882,0.0,0.11764705882352941,0.023529411764705882,0.011764705882352941,0.08235294117647059,0.16470588235294117,0.276,0.33299999999999996,0.342,0.023529411764705882,0.0,0.011764705882352941,0.011764705882352941,0.0,2006
3394,28,417,0.07913669064748201,0.03597122302158273,0.002398081534772182,0.004796163069544364,0.08393285371702638,0.002398081534772182,0.004796163069544364,0.07194244604316546,0.12949640287769784,0.23399999999999999,0.29600000000000004,0.297,0.02158273381294964,0.004796163069544364,0.04316546762589928,0.0,0.0,2006
3395,27,213,0.12206572769953052,0.023474178403755867,0.014084507042253521,0.0,0.06103286384976526,0.056338028169014086,0.009389671361502348,0.06572769953051644,0.1267605633802817,0.337,0.38299999999999995,0.39799999999999996,0.009389671361502348,0.0,0.07981220657276995,0.004694835680751174,0.0,2006
3396,26,272,0.09926470588235294,0.051470588235294115,0.003676470588235294,0.01838235294117647,0.09926470588235294,0.007352941176470588,0.01838235294117647,0.04411764705882353,0.14338235294117646,0.243,0.281,0.368,0.029411764705882353,0.007352941176470588,0.03308823529411765,0.007352941176470588,0.0,2006
3397,32,436,0.0871559633027523,0.05963302752293578,0.0,0.02981651376146789,0.1353211009174312,0.0022935779816513763,0.0022935779816513763,0.11926605504587157,0.17889908256880735,0.284,0.37,0.456,0.02981651376146789,0.0045871559633027525,0.0022935779816513763,0.009174311926605505,0.0022935779816513763,2006
3398,35,379,0.10817941952506596,0.047493403693931395,0.002638522427440633,0.002638522427440633,0.055408970976253295,0.026385224274406333,0.018469656992084433,0.0633245382585752,0.11345646437994723,0.242,0.302,0.31,0.0079155672823219,0.013192612137203167,0.029023746701846966,0.0,0.005277044854881266,2006
3399,20,552,0.14130434782608695,0.04528985507246377,0.016304347826086956,0.0018115942028985507,0.07065217391304347,0.06884057971014493,0.019927536231884056,0.09057971014492754,0.08695652173913043,0.318,0.391,0.41200000000000003,0.010869565217391304,0.016304347826086956,0.012681159420289856,0.0018115942028985507,0.005434782608695652,2006
3400,31,169,0.05917159763313609,0.005917159763313609,0.005917159763313609,0.03550295857988166,0.08284023668639054,0.0,0.0,0.05917159763313609,0.21893491124260356,0.163,0.237,0.301,0.029585798816568046,0.029585798816568046,0.0,0.005917159763313609,0.005917159763313609,2006
3401,33,139,0.050359712230215826,0.03597122302158273,0.0,0.014388489208633094,0.050359712230215826,0.0,0.014388489208633094,0.11510791366906475,0.17266187050359713,0.17600000000000002,0.268,0.26899999999999996,0.007194244604316547,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,2006
3402,33,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5,0.077,0.14300000000000002,0.077,0.0,0.0,0.0,0.0,0.0,2006
3403,27,293,0.08191126279863481,0.040955631399317405,0.0,0.013651877133105802,0.07167235494880546,0.0034129692832764505,0.0034129692832764505,0.027303754266211604,0.08532423208191127,0.264,0.303,0.35200000000000004,0.017064846416382253,0.027303754266211604,0.010238907849829351,0.0034129692832764505,0.0,2006
3404,23,46,0.08695652173913043,0.043478260869565216,0.0,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0.1956521739130435,0.225,0.295,0.275,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,2006
3405,27,31,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.25806451612903225,0.071,0.161,0.071,0.0,0.0,0.0,0.0,0.0,2006
3406,31,193,0.07772020725388601,0.07253886010362694,0.0,0.015544041450777202,0.09844559585492228,0.02072538860103627,0.0051813471502590676,0.05181347150259067,0.19689119170984457,0.23600000000000002,0.27399999999999997,0.368,0.025906735751295335,0.0,0.03626943005181347,0.010362694300518135,0.0,2006
3407,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
3408,31,362,0.10220994475138122,0.049723756906077346,0.0,0.027624309392265192,0.10497237569060773,0.0,0.0027624309392265192,0.07734806629834254,0.08287292817679558,0.245,0.303,0.39299999999999996,0.03038674033149171,0.0,0.016574585635359115,0.0055248618784530384,0.013812154696132596,2006
3409,34,111,0.04504504504504504,0.018018018018018018,0.0,0.009009009009009009,0.11711711711711711,0.0,0.0,0.06306306306306306,0.1891891891891892,0.19,0.245,0.24,0.04504504504504504,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.0,2006
3410,28,283,0.0812720848056537,0.053003533568904596,0.007067137809187279,0.014134275618374558,0.1166077738515901,0.014134275618374558,0.0,0.09540636042402827,0.1872791519434629,0.256,0.33,0.38,0.0176678445229682,0.007067137809187279,0.0035335689045936395,0.01060070671378092,0.0,2006
3411,32,59,0.0847457627118644,0.01694915254237288,0.0,0.05084745762711865,0.06779661016949153,0.03389830508474576,0.0,0.06779661016949153,0.3050847457627119,0.24,0.321,0.44,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.0,0.0,2006
3412,28,62,0.06451612903225806,0.04838709677419355,0.0,0.016129032258064516,0.08064516129032258,0.0,0.0,0.06451612903225806,0.24193548387096775,0.263,0.32299999999999995,0.368,0.0,0.016129032258064516,0.0,0.0,0.0,2006
3413,26,58,0.1206896551724138,0.034482758620689655,0.0,0.0,0.08620689655172414,0.017241379310344827,0.0,0.034482758620689655,0.13793103448275862,0.231,0.276,0.26899999999999996,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,2006
3414,19,258,0.10852713178294573,0.031007751937984496,0.003875968992248062,0.023255813953488372,0.10077519379844961,0.003875968992248062,0.0,0.050387596899224806,0.1511627906976744,0.259,0.311,0.377,0.027131782945736434,0.01937984496124031,0.003875968992248062,0.0,0.0,2006
3415,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
3416,36,22,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.048,0.091,0.048,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,2006
3417,30,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.2962962962962963,0.16699999999999998,0.231,0.16699999999999998,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,2006
3418,29,240,0.10833333333333334,0.016666666666666666,0.004166666666666667,0.0125,0.075,0.025,0.0125,0.05416666666666667,0.15416666666666667,0.23399999999999999,0.29100000000000004,0.306,0.016666666666666666,0.016666666666666666,0.05416666666666667,0.004166666666666667,0.004166666666666667,2006
3419,31,515,0.09902912621359224,0.05631067961165048,0.001941747572815534,0.013592233009708738,0.10679611650485436,0.005825242718446602,0.003883495145631068,0.06019417475728155,0.1262135922330097,0.297,0.344,0.406,0.015533980582524271,0.007766990291262136,0.001941747572815534,0.001941747572815534,0.009708737864077669,2006
3420,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,2006
3421,22,169,0.13609467455621302,0.01775147928994083,0.0,0.0,0.023668639053254437,0.08875739644970414,0.047337278106508875,0.029585798816568046,0.20710059171597633,0.258,0.281,0.27699999999999997,0.005917159763313609,0.0,0.05325443786982249,0.0,0.0,2006
3422,21,28,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.21428571428571427,0.14800000000000002,0.14800000000000002,0.14800000000000002,0.0,0.0,0.03571428571428571,0.0,0.0,2006
3423,33,300,0.08333333333333333,0.03666666666666667,0.006666666666666667,0.01,0.10333333333333333,0.0,0.0,0.06,0.12,0.252,0.303,0.344,0.016666666666666666,0.006666666666666667,0.05333333333333334,0.006666666666666667,0.0,2006
3424,21,143,0.09090909090909091,0.055944055944055944,0.0,0.013986013986013986,0.09090909090909091,0.013986013986013986,0.006993006993006993,0.07692307692307693,0.32167832167832167,0.217,0.317,0.33299999999999996,0.013986013986013986,0.055944055944055944,0.006993006993006993,0.02097902097902098,0.0,2006
3425,35,316,0.0949367088607595,0.0379746835443038,0.006329113924050633,0.015822784810126583,0.08860759493670886,0.0031645569620253164,0.0031645569620253164,0.0759493670886076,0.17088607594936708,0.27,0.33299999999999996,0.379,0.022151898734177215,0.015822784810126583,0.0031645569620253164,0.012658227848101266,0.006329113924050633,2006
3426,28,201,0.09950248756218906,0.05472636815920398,0.009950248756218905,0.004975124378109453,0.03980099502487562,0.05970149253731343,0.029850746268656716,0.06965174129353234,0.17412935323383086,0.2,0.281,0.303,0.009950248756218905,0.029850746268656716,0.024875621890547265,0.004975124378109453,0.0,2006
3427,19,142,0.04929577464788732,0.014084507042253521,0.0,0.035211267605633804,0.09154929577464789,0.007042253521126761,0.02112676056338028,0.06338028169014084,0.29577464788732394,0.162,0.22699999999999998,0.292,0.028169014084507043,0.014084507042253521,0.007042253521126761,0.0,0.0,2006
3428,19,21,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.19047619047619047,0.294,0.33299999999999996,0.294,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,2006
3429,24,174,0.10919540229885058,0.011494252873563218,0.0,0.022988505747126436,0.08620689655172414,0.0,0.0,0.08045977011494253,0.16666666666666666,0.243,0.305,0.336,0.005747126436781609,0.0,0.040229885057471264,0.005747126436781609,0.0,2006
3430,22,383,0.0835509138381201,0.015665796344647518,0.005221932114882507,0.015665796344647518,0.0731070496083551,0.013054830287206266,0.005221932114882507,0.09399477806788512,0.18798955613577023,0.21,0.293,0.295,0.015665796344647518,0.010443864229765013,0.028720626631853787,0.007832898172323759,0.0,2006
3431,27,533,0.1294559099437148,0.04878048780487805,0.005628517823639775,0.0300187617260788,0.1200750469043152,0.04690431519699812,0.005628517823639775,0.09380863039399624,0.17448405253283303,0.294,0.361,0.462,0.013133208255159476,0.00375234521575985,0.001876172607879925,0.0075046904315197,0.01125703564727955,2006
3432,35,81,0.08641975308641975,0.04938271604938271,0.0,0.012345679012345678,0.1111111111111111,0.0,0.024691358024691357,0.06172839506172839,0.16049382716049382,0.192,0.24100000000000002,0.28800000000000003,0.024691358024691357,0.0,0.024691358024691357,0.012345679012345678,0.0,2006
3433,22,12,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.1,0.182,0.2,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,2006
3434,25,176,0.08522727272727272,0.022727272727272728,0.0,0.011363636363636364,0.10227272727272728,0.0,0.011363636363636364,0.022727272727272728,0.17045454545454544,0.247,0.278,0.309,0.028409090909090908,0.017045454545454544,0.03977272727272727,0.0,0.0,2006
3435,29,333,0.13213213213213212,0.042042042042042045,0.003003003003003003,0.006006006006006006,0.06306306306306306,0.057057057057057055,0.012012012012012012,0.07807807807807808,0.10810810810810811,0.285,0.344,0.359,0.021021021021021023,0.003003003003003003,0.03003003003003003,0.003003003003003003,0.0,2006
3436,28,124,0.08064516129032258,0.04838709677419355,0.0,0.0,0.08064516129032258,0.0,0.016129032258064516,0.12096774193548387,0.0967741935483871,0.243,0.33299999999999996,0.299,0.056451612903225805,0.0,0.008064516129032258,0.008064516129032258,0.016129032258064516,2006
3437,22,278,0.12589928057553956,0.03237410071942446,0.0,0.0,0.04316546762589928,0.01079136690647482,0.014388489208633094,0.08992805755395683,0.18345323741007194,0.253,0.344,0.29100000000000004,0.02877697841726619,0.02877697841726619,0.02877697841726619,0.0,0.0,2006
3438,41,504,0.11706349206349206,0.041666666666666664,0.0,0.04365079365079365,0.15476190476190477,0.005952380952380952,0.003968253968253968,0.16666666666666666,0.16468253968253968,0.27699999999999997,0.39899999999999997,0.48700000000000004,0.025793650793650792,0.003968253968253968,0.0,0.005952380952380952,0.00992063492063492,2006
3439,20,460,0.08695652173913043,0.043478260869565216,0.0,0.01956521739130435,0.11521739130434783,0.008695652173913044,0.002173913043478261,0.05,0.16956521739130434,0.251,0.307,0.366,0.010869565217391304,0.02391304347826087,0.030434782608695653,0.004347826086956522,0.004347826086956522,2006
3440,19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.3,0.41700000000000004,0.3,0.0,0.0,0.0,0.0,0.0,2006
3441,30,86,0.11627906976744186,0.05813953488372093,0.0,0.011627906976744186,0.09302325581395349,0.0,0.0,0.1511627906976744,0.16279069767441862,0.28600000000000003,0.4,0.4,0.0,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.0,2006
3442,24,499,0.14228456913827656,0.052104208416833664,0.0,0.052104208416833664,0.17635270541082165,0.0,0.002004008016032064,0.0781563126252505,0.11022044088176353,0.336,0.409,0.5710000000000001,0.022044088176352707,0.03206412825651302,0.0,0.002004008016032064,0.01002004008016032,2006
3443,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
3444,24,125,0.096,0.04,0.0,0.016,0.096,0.056,0.032,0.032,0.336,0.188,0.24,0.28600000000000003,0.0,0.032,0.032,0.008,0.0,2006
3445,23,36,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.19444444444444445,0.17600000000000002,0.19399999999999998,0.235,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,2006
3446,19,321,0.08099688473520249,0.024922118380062305,0.0,0.003115264797507788,0.08411214953271028,0.009345794392523364,0.003115264797507788,0.04361370716510903,0.17133956386292834,0.226,0.26899999999999996,0.265,0.009345794392523364,0.012461059190031152,0.037383177570093455,0.012461059190031152,0.0,2006
3447,29,269,0.15613382899628253,0.03345724907063197,0.0037174721189591076,0.04460966542750929,0.11152416356877323,0.0,0.007434944237918215,0.19330855018587362,0.275092936802974,0.231,0.396,0.457,0.007434944237918215,0.022304832713754646,0.0037174721189591076,0.007434944237918215,0.0,2006
3448,33,350,0.08857142857142856,0.025714285714285714,0.0,0.008571428571428572,0.07428571428571429,0.014285714285714285,0.008571428571428572,0.09428571428571429,0.15714285714285714,0.242,0.324,0.302,0.011428571428571429,0.011428571428571429,0.04,0.002857142857142857,0.0,2006
3449,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
3450,24,63,0.07936507936507936,0.015873015873015872,0.0,0.0,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.2857142857142857,0.24100000000000002,0.254,0.259,0.0,0.0,0.06349206349206349,0.0,0.0,2006
3451,22,105,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0380952380952381,0.009523809523809525,0.01904761904761905,0.05714285714285714,0.22857142857142856,0.19399999999999998,0.24,0.245,0.02857142857142857,0.0,0.009523809523809525,0.0,0.0,2006
3452,25,371,0.07008086253369272,0.03773584905660377,0.0,0.0,0.0673854447439353,0.0215633423180593,0.0215633423180593,0.0889487870619946,0.14285714285714285,0.252,0.32899999999999996,0.297,0.018867924528301886,0.008086253369272238,0.0673854447439353,0.0,0.0,2006
3453,32,64,0.125,0.0,0.0,0.03125,0.140625,0.0,0.0,0.125,0.25,0.25,0.344,0.35700000000000004,0.046875,0.0,0.0,0.0,0.015625,2006
3454,27,185,0.07567567567567568,0.032432432432432434,0.005405405405405406,0.0,0.04864864864864865,0.02702702702702703,0.005405405405405406,0.043243243243243246,0.21621621621621623,0.175,0.21100000000000002,0.223,0.010810810810810811,0.0,0.05405405405405406,0.005405405405405406,0.0,2006
3455,31,195,0.09230769230769231,0.010256410256410256,0.0,0.015384615384615385,0.07692307692307693,0.010256410256410256,0.010256410256410256,0.09743589743589744,0.13846153846153847,0.21600000000000005,0.29600000000000004,0.281,0.0,0.005128205128205128,0.03076923076923077,0.010256410256410256,0.005128205128205128,2006
3456,19,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,2006
3457,32,408,0.06862745098039216,0.05392156862745098,0.0,0.014705882352941176,0.11519607843137254,0.0024509803921568627,0.004901960784313725,0.07107843137254902,0.09068627450980392,0.28800000000000003,0.34299999999999997,0.39899999999999997,0.04411764705882353,0.012254901960784314,0.022058823529411766,0.01715686274509804,0.0,2006
3458,22,421,0.12114014251781473,0.030878859857482184,0.0,0.023752969121140142,0.10926365795724466,0.047505938242280284,0.009501187648456057,0.0688836104513064,0.19002375296912113,0.259,0.32299999999999995,0.376,0.021377672209026127,0.014251781472684086,0.035629453681710214,0.0023752969121140144,0.0,2006
3459,23,204,0.07352941176470588,0.05392156862745098,0.004901960784313725,0.00980392156862745,0.12745098039215685,0.04411764705882353,0.00980392156862745,0.0784313725490196,0.24019607843137256,0.28300000000000003,0.342,0.389,0.00980392156862745,0.004901960784313725,0.024509803921568627,0.00980392156862745,0.0,2006
3460,28,145,0.1103448275862069,0.041379310344827586,0.006896551724137931,0.027586206896551724,0.1103448275862069,0.027586206896551724,0.020689655172413793,0.0896551724137931,0.22758620689655173,0.23399999999999999,0.306,0.391,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.0,2006
3461,25,24,0.9166666666666666,0.0,0.0,0.0,0.041666666666666664,0.875,0.25,0.16666666666666666,0.25,0.053,0.25,0.053,0.0,0.041666666666666664,0.0,0.0,0.0,2006
3462,32,351,0.09971509971509972,0.03418803418803419,0.002849002849002849,0.022792022792022793,0.10826210826210826,0.017094017094017096,0.005698005698005698,0.07122507122507123,0.1452991452991453,0.221,0.297,0.345,0.019943019943019943,0.02564102564102564,0.019943019943019943,0.008547008547008548,0.0,2006
3463,33,269,0.06691449814126393,0.022304832713754646,0.0037174721189591076,0.007434944237918215,0.08550185873605948,0.0037174721189591076,0.0037174721189591076,0.06319702602230483,0.11524163568773234,0.243,0.3,0.301,0.01486988847583643,0.01486988847583643,0.022304832713754646,0.011152416356877323,0.0,2006
3464,34,396,0.10353535353535354,0.03787878787878788,0.0,0.017676767676767676,0.13636363636363635,0.015151515151515152,0.007575757575757576,0.08080808080808081,0.13636363636363635,0.254,0.34,0.359,0.030303030303030304,0.03787878787878788,0.005050505050505051,0.010101010101010102,0.0,2006
3465,33,189,0.18518518518518517,0.031746031746031744,0.005291005291005291,0.0,0.0582010582010582,0.047619047619047616,0.015873015873015872,0.06878306878306878,0.2222222222222222,0.21100000000000002,0.266,0.257,0.026455026455026454,0.0,0.026455026455026454,0.0,0.0,2006
3466,34,185,0.0972972972972973,0.03783783783783784,0.0,0.0,0.032432432432432434,0.0,0.010810810810810811,0.05945945945945946,0.1945945945945946,0.20199999999999999,0.266,0.245,0.010810810810810811,0.016216216216216217,0.043243243243243246,0.0,0.0,2006
3467,21,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,2006
3468,24,92,0.14130434782608695,0.05434782608695652,0.0,0.021739130434782608,0.09782608695652174,0.03260869565217391,0.0,0.06521739130434782,0.20652173913043478,0.22899999999999998,0.297,0.361,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.0,0.0,2006
3469,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.5,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,2006
3470,27,567,0.15696649029982362,0.037037037037037035,0.003527336860670194,0.010582010582010581,0.07583774250440917,0.026455026455026454,0.01763668430335097,0.14109347442680775,0.10934744268077601,0.285,0.39299999999999996,0.376,0.019400352733686066,0.010582010582010581,0.012345679012345678,0.005291005291005291,0.007054673721340388,2006
3471,28,100,0.08,0.01,0.0,0.0,0.02,0.01,0.0,0.04,0.18,0.165,0.2,0.17600000000000002,0.04,0.0,0.05,0.0,0.0,2006
3472,29,452,0.11946902654867257,0.048672566371681415,0.0022123893805309734,0.024336283185840708,0.14380530973451328,0.022123893805309734,0.01327433628318584,0.12389380530973451,0.16371681415929204,0.28300000000000003,0.38,0.4320000000000001,0.01327433628318584,0.015486725663716814,0.004424778761061947,0.011061946902654867,0.0,2006
3473,32,330,0.06666666666666667,0.03939393939393939,0.0,0.0030303030303030303,0.09090909090909091,0.00909090909090909,0.0030303030303030303,0.09090909090909091,0.09090909090909091,0.23800000000000002,0.325,0.297,0.030303030303030304,0.021212121212121213,0.048484848484848485,0.012121212121212121,0.0,2006
3474,31,96,0.08333333333333333,0.010416666666666666,0.0,0.010416666666666666,0.07291666666666667,0.0,0.0,0.08333333333333333,0.22916666666666666,0.141,0.22899999999999998,0.188,0.03125,0.020833333333333332,0.0,0.010416666666666666,0.0,2006
3475,37,533,0.11819887429643527,0.058161350844277676,0.001876172607879925,0.024390243902439025,0.15196998123827393,0.0225140712945591,0.013133208255159476,0.19324577861163228,0.08067542213883677,0.303,0.445,0.47700000000000004,0.020637898686679174,0.016885553470919325,0.001876172607879925,0.013133208255159476,0.01876172607879925,2006
3476,25,163,0.12269938650306748,0.018404907975460124,0.024539877300613498,0.0,0.0736196319018405,0.049079754601226995,0.006134969325153374,0.06748466257668712,0.15337423312883436,0.201,0.266,0.281,0.006134969325153374,0.012269938650306749,0.05521472392638037,0.012269938650306749,0.0,2006
3477,23,87,0.08045977011494253,0.022988505747126436,0.0,0.011494252873563218,0.05747126436781609,0.034482758620689655,0.0,0.022988505747126436,0.3448275862068966,0.188,0.22399999999999998,0.25,0.034482758620689655,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.0,2006
